STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407970873 GHz,
TABLE,Region montaSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.001327,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,4534508
CPU_CLK_UNHALTED_CORE,FIXC1,2095124
CPU_CLK_UNHALTED_REF,FIXC2,4473284
MEM_LOAD_RETIRED_L3_HIT,PMC0,123
MEM_LOAD_RETIRED_L3_MISS,PMC1,44
UOPS_RETIRED_ALL,PMC2,5441328
TABLE,Region montaSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.0013,
Runtime unhalted [s],0.0006,
Clock [MHz],1596.1700,
CPI,0.4620,
L3 request rate,3.069104e-05,
L3 miss rate,8.086261e-06,
L3 miss ratio,0.2635,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407970873 GHz,
TABLE,Region resolveSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.000003,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,8310
CPU_CLK_UNHALTED_CORE,FIXC1,13884
CPU_CLK_UNHALTED_REF,FIXC2,29820
MEM_LOAD_RETIRED_L3_HIT,PMC0,52
MEM_LOAD_RETIRED_L3_MISS,PMC1,2
UOPS_RETIRED_ALL,PMC2,10682
TABLE,Region resolveSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],3.040510e-06,
Runtime unhalted [s],4.073978e-06,
Clock [MHz],1586.7293,
CPI,1.6708,
L3 request rate,0.0051,
L3 miss rate,0.0002,
L3 miss ratio,0.0370,
