STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407983881 GHz,
TABLE,Region montaSL,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.015602,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,123788600
CPU_CLK_UNHALTED_CORE,FIXC1,56949460
CPU_CLK_UNHALTED_REF,FIXC2,52436200
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,56511020
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region montaSL,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0156,
Runtime unhalted [s],0.0167,
Clock [MHz],3701.3140,
CPI,0.4601,
DP MFLOP/s,3622.0648,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,3622.0648,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407983881 GHz,
TABLE,Region resolveSL,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,8310
CPU_CLK_UNHALTED_CORE,FIXC1,13674
CPU_CLK_UNHALTED_REF,FIXC2,11644
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,56
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,353
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,152
TABLE,Region resolveSL,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],1.258222e-06,
Runtime unhalted [s],4.012343e-06,
Clock [MHz],4002.1274,
CPI,1.6455,
DP MFLOP/s,852.7907,
AVX DP MFLOP/s,483.2216,
Packed MUOPS/s,165.3126,
Scalar MUOPS/s,280.5546,
Vectorization ratio,37.0766,
