STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407920865 GHz,
TABLE,Region montaSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.036543,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,174006700
CPU_CLK_UNHALTED_CORE,FIXC1,80013680
CPU_CLK_UNHALTED_REF,FIXC2,118980900
MEM_LOAD_RETIRED_L3_HIT,PMC0,588
MEM_LOAD_RETIRED_L3_MISS,PMC1,113
UOPS_RETIRED_ALL,PMC2,206326500
TABLE,Region montaSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.0365,
Runtime unhalted [s],0.0235,
Clock [MHz],2291.7988,
CPI,0.4598,
L3 request rate,3.397528e-06,
L3 miss rate,5.476757e-07,
L3 miss ratio,0.1612,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407920865 GHz,
TABLE,Region resolveSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.110278,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,529169500
CPU_CLK_UNHALTED_CORE,FIXC1,414414800
CPU_CLK_UNHALTED_REF,FIXC2,372720700
MEM_LOAD_RETIRED_L3_HIT,PMC0,5959054
MEM_LOAD_RETIRED_L3_MISS,PMC1,1336366
UOPS_RETIRED_ALL,PMC2,613806200
TABLE,Region resolveSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.1103,
Runtime unhalted [s],0.1216,
Clock [MHz],3789.1452,
CPI,0.7831,
L3 request rate,0.0119,
L3 miss rate,0.0022,
L3 miss ratio,0.1832,
