STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.40795587 GHz,
TABLE,Region montaSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],1.724423,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,14432470000
CPU_CLK_UNHALTED_CORE,FIXC1,6440683000
CPU_CLK_UNHALTED_REF,FIXC2,5845535000
TEMP_CORE,TMP0,201
PWR_PKG_ENERGY,PWR0,14.7177
PWR_PP0_ENERGY,PWR1,14.3463
PWR_PP1_ENERGY,PWR2,0.0051
PWR_DRAM_ENERGY,PWR3,0.8607
TABLE,Region montaSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],1.7244,
Runtime unhalted [s],1.8899,
Clock [MHz],3754.9281,
CPI,0.4463,
Temperature [C],201,
Energy [J],14.7177,
Power [W],8.5348,
Energy PP0 [J],14.3463,
Power PP0 [W],8.3195,
Energy PP1 [J],0.0051,
Power PP1 [W],0.0029,
Energy DRAM [J],0.8607,
Power DRAM [W],0.4991,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.40795587 GHz,
TABLE,Region resolveSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],0.107992,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,529168400
CPU_CLK_UNHALTED_CORE,FIXC1,405233700
CPU_CLK_UNHALTED_REF,FIXC2,365082300
TEMP_CORE,TMP0,202
PWR_PKG_ENERGY,PWR0,1.3879
PWR_PP0_ENERGY,PWR1,1.3187
PWR_PP1_ENERGY,PWR2,0.0052
PWR_DRAM_ENERGY,PWR3,0.1754
TABLE,Region resolveSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],0.1080,
Runtime unhalted [s],0.1189,
Clock [MHz],3782.7596,
CPI,0.7658,
Temperature [C],202,
Energy [J],1.3879,
Power [W],12.8523,
Energy PP0 [J],1.3187,
Power PP0 [W],12.2114,
Energy PP1 [J],0.0052,
Power PP1 [W],0.0480,
Energy DRAM [J],0.1754,
Power DRAM [W],1.6243,
