STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407890944 GHz,
TABLE,Region montaSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],0.000199,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,1439151
CPU_CLK_UNHALTED_CORE,FIXC1,683233
CPU_CLK_UNHALTED_REF,FIXC2,666122
TEMP_CORE,TMP0,191
PWR_PKG_ENERGY,PWR0,0
PWR_PP0_ENERGY,PWR1,0.0026
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0
TABLE,Region montaSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],0.0002,
Runtime unhalted [s],0.0002,
Clock [MHz],3495.4311,
CPI,0.4747,
Temperature [C],191,
Energy [J],0,
Power [W],0,
Energy PP0 [J],0.0026,
Power PP0 [W],13.2209,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0,
Power DRAM [W],0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407890944 GHz,
TABLE,Region resolveSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],0.000002,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,9068
CPU_CLK_UNHALTED_CORE,FIXC1,14879
CPU_CLK_UNHALTED_REF,FIXC2,14626
TEMP_CORE,TMP0,192
PWR_PKG_ENERGY,PWR0,0
PWR_PP0_ENERGY,PWR1,0.0009
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0
TABLE,Region resolveSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],1.508239e-06,
Runtime unhalted [s],4.366043e-06,
Clock [MHz],3466.8405,
CPI,1.6408,
Temperature [C],192,
Energy [J],0,
Power [W],0,
Energy PP0 [J],0.0009,
Power PP0 [W],607.0174,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0,
Power DRAM [W],0,
