STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407981603 GHz,
TABLE,Region montaSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.001441,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,10617460
CPU_CLK_UNHALTED_CORE,FIXC1,4877798
CPU_CLK_UNHALTED_REF,FIXC2,4900988
MEM_LOAD_RETIRED_L3_HIT,PMC0,103
MEM_LOAD_RETIRED_L3_MISS,PMC1,46
UOPS_RETIRED_ALL,PMC2,12735090
TABLE,Region montaSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.0014,
Runtime unhalted [s],0.0014,
Clock [MHz],3391.8561,
CPI,0.4594,
L3 request rate,1.169996e-05,
L3 miss rate,3.612067e-06,
L3 miss ratio,0.3087,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407981603 GHz,
TABLE,Region resolveSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,8310
CPU_CLK_UNHALTED_CORE,FIXC1,13107
CPU_CLK_UNHALTED_REF,FIXC2,13632
MEM_LOAD_RETIRED_L3_HIT,PMC0,56
MEM_LOAD_RETIRED_L3_MISS,PMC1,2
UOPS_RETIRED_ALL,PMC2,10688
TABLE,Region resolveSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],1.346838e-06,
Runtime unhalted [s],3.845971e-06,
Clock [MHz],3276.7323,
CPI,1.5773,
L3 request rate,0.0054,
L3 miss rate,0.0002,
L3 miss ratio,0.0345,
