STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407980132 GHz,
TABLE,Region montaSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.018543,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,72437220
CPU_CLK_UNHALTED_CORE,FIXC1,33302060
CPU_CLK_UNHALTED_REF,FIXC2,62541340
MEM_LOAD_RETIRED_L3_HIT,PMC0,219
MEM_LOAD_RETIRED_L3_MISS,PMC1,44
UOPS_RETIRED_ALL,PMC2,86866110
TABLE,Region montaSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.0185,
Runtime unhalted [s],0.0098,
Clock [MHz],1814.6838,
CPI,0.4597,
L3 request rate,3.027648e-06,
L3 miss rate,5.065267e-07,
L3 miss ratio,0.1673,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407980132 GHz,
TABLE,Region resolveSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.000002,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,8310
CPU_CLK_UNHALTED_CORE,FIXC1,13517
CPU_CLK_UNHALTED_REF,FIXC2,19454
MEM_LOAD_RETIRED_L3_HIT,PMC0,56
MEM_LOAD_RETIRED_L3_MISS,PMC1,2
UOPS_RETIRED_ALL,PMC2,10696
TABLE,Region resolveSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],1.937807e-06,
Runtime unhalted [s],3.966279e-06,
Clock [MHz],2367.9278,
CPI,1.6266,
L3 request rate,0.0054,
L3 miss rate,0.0002,
L3 miss ratio,0.0345,
