STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407961347 GHz,
TABLE,Region montaSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],844.243000,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,7218801000000
CPU_CLK_UNHALTED_CORE,FIXC1,3180440000000
CPU_CLK_UNHALTED_REF,FIXC2,2859543000000
TEMP_CORE,TMP0,214
PWR_PKG_ENERGY,PWR0,1125900000000000
PWR_PP0_ENERGY,PWR1,7359.2420
PWR_PP1_ENERGY,PWR2,4.3611
PWR_DRAM_ENERGY,PWR3,420.1494
TABLE,Region montaSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],844.2430,
Runtime unhalted [s],933.2383,
Clock [MHz],3790.4017,
CPI,0.4406,
Temperature [C],214,
Energy [J],1125900000000000,
Power [W],1.333621e+12,
Energy PP0 [J],7359.2420,
Power PP0 [W],8.7170,
Energy PP1 [J],4.3611,
Power PP1 [W],0.0052,
Energy DRAM [J],420.1494,
Power DRAM [W],0.4977,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407961347 GHz,
TABLE,Region resolveSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],0.104070,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,528989600
CPU_CLK_UNHALTED_CORE,FIXC1,391200100
CPU_CLK_UNHALTED_REF,FIXC2,351731400
TEMP_CORE,TMP0,216
PWR_PKG_ENERGY,PWR0,1.3180
PWR_PP0_ENERGY,PWR1,1.2552
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.1561
TABLE,Region resolveSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],0.1041,
Runtime unhalted [s],0.1148,
Clock [MHz],3790.3776,
CPI,0.7395,
Temperature [C],216,
Energy [J],1.3180,
Power [W],12.6645,
Energy PP0 [J],1.2552,
Power PP0 [W],12.0616,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.1561,
Power DRAM [W],1.5002,
