STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407956027 GHz,
TABLE,Region montaSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.008113,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,27947460
CPU_CLK_UNHALTED_CORE,FIXC1,12769970
CPU_CLK_UNHALTED_REF,FIXC2,27504970
MEM_LOAD_RETIRED_L3_HIT,PMC0,222
MEM_LOAD_RETIRED_L3_MISS,PMC1,50
UOPS_RETIRED_ALL,PMC2,33664060
TABLE,Region montaSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.0081,
Runtime unhalted [s],0.0037,
Clock [MHz],1582.2412,
CPI,0.4569,
L3 request rate,8.079834e-06,
L3 miss rate,1.485264e-06,
L3 miss ratio,0.1838,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407956027 GHz,
TABLE,Region resolveSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.000003,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,8750
CPU_CLK_UNHALTED_CORE,FIXC1,13176
CPU_CLK_UNHALTED_REF,FIXC2,27690
MEM_LOAD_RETIRED_L3_HIT,PMC0,62
MEM_LOAD_RETIRED_L3_MISS,PMC1,2
UOPS_RETIRED_ALL,PMC2,10979
TABLE,Region resolveSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],3.198960e-06,
Runtime unhalted [s],3.866247e-06,
Clock [MHz],1621.6406,
CPI,1.5058,
L3 request rate,0.0058,
L3 miss rate,0.0002,
L3 miss ratio,0.0312,
