STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407983357 GHz,
TABLE,Region montaSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],0.016899,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,123789600
CPU_CLK_UNHALTED_CORE,FIXC1,56944540
CPU_CLK_UNHALTED_REF,FIXC2,57211800
TEMP_CORE,TMP0,206
PWR_PKG_ENERGY,PWR0,0.1205
PWR_PP0_ENERGY,PWR1,0.1140
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.0085
TABLE,Region montaSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],0.0169,
Runtime unhalted [s],0.0167,
Clock [MHz],3392.0633,
CPI,0.4600,
Temperature [C],206,
Energy [J],0.1205,
Power [W],7.1296,
Energy PP0 [J],0.1140,
Power PP0 [W],6.7431,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.0085,
Power DRAM [W],0.5056,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407983357 GHz,
TABLE,Region resolveSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,8628
CPU_CLK_UNHALTED_CORE,FIXC1,14101
CPU_CLK_UNHALTED_REF,FIXC2,14200
TEMP_CORE,TMP0,206
PWR_PKG_ENERGY,PWR0,0.0076
PWR_PP0_ENERGY,PWR1,0.0005
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.0005
TABLE,Region resolveSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],1.352705e-06,
Runtime unhalted [s],4.137638e-06,
Clock [MHz],3384.2235,
CPI,1.6343,
Temperature [C],206,
Energy [J],0.0076,
Power [W],5640.1026,
Energy PP0 [J],0.0005,
Power PP0 [W],406.0874,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.0005,
Power DRAM [W],406.0874,
