STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407981475 GHz,
TABLE,Region montaSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.108651,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,884157700
CPU_CLK_UNHALTED_CORE,FIXC1,407040600
CPU_CLK_UNHALTED_REF,FIXC2,366063600
MEM_LOAD_RETIRED_L3_HIT,PMC0,24625
MEM_LOAD_RETIRED_L3_MISS,PMC1,92
UOPS_RETIRED_ALL,PMC2,1060228000
TABLE,Region montaSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.1087,
Runtime unhalted [s],0.1194,
Clock [MHz],3789.4694,
CPI,0.4604,
L3 request rate,2.331291e-05,
L3 miss rate,8.677379e-08,
L3 miss ratio,0.0037,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407981475 GHz,
TABLE,Region resolveSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,8310
CPU_CLK_UNHALTED_CORE,FIXC1,13516
CPU_CLK_UNHALTED_REF,FIXC2,12354
MEM_LOAD_RETIRED_L3_HIT,PMC0,57
MEM_LOAD_RETIRED_L3_MISS,PMC1,3
UOPS_RETIRED_ALL,PMC2,10670
TABLE,Region resolveSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],1.285220e-06,
Runtime unhalted [s],3.965984e-06,
Clock [MHz],3728.5315,
CPI,1.6265,
L3 request rate,0.0056,
L3 miss rate,0.0003,
L3 miss ratio,0.0500,
