STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407980647 GHz,
TABLE,Region montaSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],1.705037,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,14432470000
CPU_CLK_UNHALTED_CORE,FIXC1,6423024000
CPU_CLK_UNHALTED_REF,FIXC2,5776066000
MEM_LOAD_RETIRED_L3_HIT,PMC0,253868
MEM_LOAD_RETIRED_L3_MISS,PMC1,244
UOPS_RETIRED_ALL,PMC2,17052380000
TABLE,Region montaSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],1.7050,
Runtime unhalted [s],1.8847,
Clock [MHz],3789.6973,
CPI,0.4450,
L3 request rate,1.490185e-05,
L3 miss rate,1.430885e-08,
L3 miss ratio,0.0010,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407980647 GHz,
TABLE,Region resolveSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.108579,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,529168100
CPU_CLK_UNHALTED_CORE,FIXC1,410347700
CPU_CLK_UNHALTED_REF,FIXC2,368888300
MEM_LOAD_RETIRED_L3_HIT,PMC0,5962174
MEM_LOAD_RETIRED_L3_MISS,PMC1,1301295
UOPS_RETIRED_ALL,PMC2,613775900
TABLE,Region resolveSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.1086,
Runtime unhalted [s],0.1204,
Clock [MHz],3791.0040,
CPI,0.7755,
L3 request rate,0.0118,
L3 miss rate,0.0021,
L3 miss ratio,0.1792,
