STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407887438 GHz,
TABLE,Region montaSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.019757,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,58553700
CPU_CLK_UNHALTED_CORE,FIXC1,28275440
CPU_CLK_UNHALTED_REF,FIXC2,58540070
MEM_LOAD_RETIRED_L3_HIT,PMC0,540
MEM_LOAD_RETIRED_L3_MISS,PMC1,133
UOPS_RETIRED_ALL,PMC2,69905030
TABLE,Region montaSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.0198,
Runtime unhalted [s],0.0083,
Clock [MHz],1646.0438,
CPI,0.4829,
L3 request rate,9.627347e-06,
L3 miss rate,1.902581e-06,
L3 miss ratio,0.1976,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407887438 GHz,
TABLE,Region resolveSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.111621,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,529168900
CPU_CLK_UNHALTED_CORE,FIXC1,404798500
CPU_CLK_UNHALTED_REF,FIXC2,377346700
MEM_LOAD_RETIRED_L3_HIT,PMC0,5981891
MEM_LOAD_RETIRED_L3_MISS,PMC1,1266416
UOPS_RETIRED_ALL,PMC2,613830500
TABLE,Region resolveSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.1116,
Runtime unhalted [s],0.1188,
Clock [MHz],3655.8097,
CPI,0.7650,
L3 request rate,0.0118,
L3 miss rate,0.0021,
L3 miss ratio,0.1747,
