STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407976338 GHz,
TABLE,Region montaSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],69.266500,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,591375300000
CPU_CLK_UNHALTED_CORE,FIXC1,260676600000
CPU_CLK_UNHALTED_REF,FIXC2,234372900000
MEM_LOAD_RETIRED_L3_HIT,PMC0,23685
MEM_LOAD_RETIRED_L3_MISS,PMC1,2716
UOPS_RETIRED_ALL,PMC2,693234400000
TABLE,Region montaSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],69.2665,
Runtime unhalted [s],76.4901,
Clock [MHz],3790.4540,
CPI,0.4408,
L3 request rate,3.808380e-08,
L3 miss rate,3.917867e-09,
L3 miss ratio,0.1029,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407976338 GHz,
TABLE,Region resolveSL,Group 1 Raw,L3CACHE,6
Region Info,Core 3,
RDTSC Runtime [s],0.107906,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,528990300
CPU_CLK_UNHALTED_CORE,FIXC1,405499800
CPU_CLK_UNHALTED_REF,FIXC2,364582600
MEM_LOAD_RETIRED_L3_HIT,PMC0,5991887
MEM_LOAD_RETIRED_L3_MISS,PMC1,1213537
UOPS_RETIRED_ALL,PMC2,615400800
TABLE,Region resolveSL,Group 1 Metric,L3CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],0.1079,
Runtime unhalted [s],0.1190,
Clock [MHz],3790.4544,
CPI,0.7666,
L3 request rate,0.0117,
L3 miss rate,0.0020,
L3 miss ratio,0.1684,
