STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407896016 GHz,
TABLE,Region montaSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],0.033374,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,148608200
CPU_CLK_UNHALTED_CORE,FIXC1,68722880
CPU_CLK_UNHALTED_REF,FIXC2,108069100
TEMP_CORE,TMP0,193
PWR_PKG_ENERGY,PWR0,0.1104
PWR_PP0_ENERGY,PWR1,0.1090
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.0172
TABLE,Region montaSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],0.0334,
Runtime unhalted [s],0.0202,
Clock [MHz],2167.1359,
CPI,0.4624,
Temperature [C],193,
Energy [J],0.1104,
Power [W],3.3083,
Energy PP0 [J],0.1090,
Power PP0 [W],3.2662,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.0172,
Power DRAM [W],0.5157,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407896016 GHz,
TABLE,Region resolveSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],0.109816,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,529170300
CPU_CLK_UNHALTED_CORE,FIXC1,411668300
CPU_CLK_UNHALTED_REF,FIXC2,370842900
TEMP_CORE,TMP0,200
PWR_PKG_ENERGY,PWR0,1.3710
PWR_PP0_ENERGY,PWR1,1.3138
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.1842
TABLE,Region resolveSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],0.1098,
Runtime unhalted [s],0.1208,
Clock [MHz],3783.0649,
CPI,0.7780,
Temperature [C],200,
Energy [J],1.3710,
Power [W],12.4849,
Energy PP0 [J],1.3138,
Power PP0 [W],11.9635,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.1842,
Power DRAM [W],1.6774,
