STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407952109 GHz,
TABLE,Region montaSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],0.002611,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,9062301
CPU_CLK_UNHALTED_CORE,FIXC1,4161550
CPU_CLK_UNHALTED_REF,FIXC2,8884372
TEMP_CORE,TMP0,193
PWR_PKG_ENERGY,PWR0,0.0067
PWR_PP0_ENERGY,PWR1,0.0056
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.0015
TABLE,Region montaSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],0.0026,
Runtime unhalted [s],0.0012,
Clock [MHz],1596.3270,
CPI,0.4592,
Temperature [C],193,
Energy [J],0.0067,
Power [W],2.5711,
Energy PP0 [J],0.0056,
Power PP0 [W],2.1270,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.0015,
Power DRAM [W],0.5843,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407952109 GHz,
TABLE,Region resolveSL,Group 1 Raw,ENERGY,8
Region Info,Core 3,
RDTSC Runtime [s],0.000003,
call count,1,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,8628
CPU_CLK_UNHALTED_CORE,FIXC1,14217
CPU_CLK_UNHALTED_REF,FIXC2,30814
TEMP_CORE,TMP0,193
PWR_PKG_ENERGY,PWR0,0.0024
PWR_PP0_ENERGY,PWR1,0.0010
PWR_PP1_ENERGY,PWR2,0
PWR_DRAM_ENERGY,PWR3,0.0005
TABLE,Region resolveSL,Group 1 Metric,ENERGY,13
Metric,Core 3,
Runtime (RDTSC) [s],2.873257e-06,
Runtime unhalted [s],4.171714e-06,
Clock [MHz],1572.3650,
CPI,1.6478,
Temperature [C],193,
Energy [J],0.0024,
Power [W],828.4574,
Energy PP0 [J],0.0010,
Power PP0 [W],361.1226,
Energy PP1 [J],0,
Power PP1 [W],0,
Energy DRAM [J],0.0005,
Power DRAM [W],169.9400,
